티커,종목명,시장,타깃그룹,Sector,Industry,종가,시가총액,PBR,PER,ROE,BPS,DIV
005670,푸드웰,KOSDAQ,일반,"과실, 채소 가공 및 저장 처리업","깐밤, 통조림류, 딸기시럽류, 음료제품 등",6190.0,61900000000.0,0.51236,4.62,11.083199353796447,12081.3490514482,2.585
019570,GMI벤처,KOSDAQ,일반,신탁업 및 집합투자업,금융투자,2740.0,26153000000.0,0.5124,,-0.7667299270072991,5347.3848555815775,1179.39
053060,세동,KOSDAQ,일반,자동차 신품 부품 제조업,"도어벨트, 몰딩",1245.0,21983000000.0,0.51252,4.16,12.308713253012048,2429.173495668462,1.142
000700,유수홀딩스,KOSPI,일반,회사 본부 및 경영 컨설팅 서비스업,지주사업,6620.0,172396000000.0,0.51266,11.18,4.584512386706948,12913.041782077791,5.287
019550,SBI인베스트먼트,KOSDAQ,일반,신탁업 및 집합투자업,벤처캐피탈,979.0,78871000000.0,0.51308,5.35,9.590770173646579,1908.0845092383254,19.249
086960,MDS테크,KOSDAQ,일반,소프트웨어 개발 및 공급업,"임베디드개발솔루션,임베디드소프트웨어",1966.0,83611000000.0,0.51322,3.92,13.1046002034588,3830.7158723354505,3.179
015020,이스타코,KOSPI,일반,부동산 임대 및 공급업,부동산 분양/입시학원 운영,928.0,19883000000.0,0.51354,,-9.462859913793103,1807.064688242396,5.388
088130,동아엘텍,KOSDAQ,일반,특수 목적용 기계 제조업,LCD검사장비,5840.0,102114000000.0,0.51402,4.62,11.116562671232879,11361.425625462043,2.568
007310,오뚜기,KOSPI,일반,기타 식품 제조업,"라면,마요네즈,카레,스프,당면,소오스,토마토케첩,마가린,냉동생지(바게트,크로와상),참치캔,식초,3분짜장 제조",319000.0,1278497000000.0,0.51418,17.51,2.9361451034482755,620405.3055350267,2.821
108320,LX세미콘,KOSPI,일반,반도체 제조업,Display Driver IC,35800.0,582261000000.0,0.51441,10.03,5.129731005586592,69594.29249042593,4.19
009180,한솔로지스틱스,KOSPI,일반,기타 운송관련 서비스업,"지류펄프 보관창고 운영/화물취급,화물운송알선,물류컨설팅/종합쇼핑몰운영,통신판매,인터넷백화점",2760.0,77710000000.0,0.51518,6.62,7.783697826086956,5357.350828836524,7.246
025440,DH오토웨어,KOSDAQ,건설/인프라 피어,영상 및 음향기기 제조업,"카 인포테인먼트용 영상·음향기기, 차체 자동화설비 및 조립용 지그 제조",3300.0,32195000000.0,0.51626,,-27.909328484848483,6392.127997520629,126.032
353190,휴럼,KOSDAQ,일반,기타 식품 제조업,금융지원 서비스,2570.0,20240000000.0,0.51814,,-1.3709540856031128,4960.049407496043,15.564
197140,디지캡,KOSDAQ,일반,소프트웨어 개발 및 공급업,"보호솔루션, 방송서비스솔루션 등",2425.0,31556000000.0,0.51885,,-0.748855670103093,4673.797822106581,1.237
036190,금화피에스시,KOSDAQ,건설/인프라 피어,전기 및 통신 공사업,"설비,철물,전기,강구조물",34350.0,206100000000.0,0.51891,6.88,7.54723248908297,66196.4502514887,4.658
067010,이씨에스,KOSDAQ,일반,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컨택센터용교환시스템,업무용교환시스템",2505.0,27275000000.0,0.51893,9.75,5.32395249500998,4827.240668298229,3.992
018700,졸스,KOSDAQ,일반,생활용품 도매업,지제품,1302.0,21772000000.0,0.51966,,-4.3105437788018435,2505.484355155294,
365900,브이씨,KOSDAQ,일반,운동 및 경기용구 제조업,골프용 거리측정기,2665.0,19481000000.0,0.52012,,-2.302970356472796,5123.817580558332,
145720,덴티움,KOSPI,일반,의료용 기기 제조업,치과용 기기 제조업,37950.0,327276000000.0,0.52063,12.92,4.030595362318841,72892.45721529685,1.581
027050,코리아나,KOSDAQ,일반,기타 화학제품 제조업,화장품,1372.0,54880000000.0,0.52089,,-8.504326530612245,2633.9534258672657,3.644
122310,제노레이,KOSDAQ,일반,의료용 기기 제조업,의료용 방사선 진단기기,3315.0,48245000000.0,0.52214,18.52,2.819398491704374,6348.87195005171,4.525
024950,삼천리자전거,KOSDAQ,일반,생활용품 도매업,자전거,4435.0,54994000000.0,0.52235,10.27,5.088054114994362,8490.47573466067,2.255
054670,대한뉴팜,KOSDAQ,일반,의약품 제조업,"동물약품,인체약품",5560.0,79813000000.0,0.52487,3.34,15.73665989208633,10593.099243622231,1.799
000640,동아쏘시오홀딩스,KOSPI,일반,기타 금융업,"의약품(피로회복제/박카스,병원용의약품),비의약품(의료기기,염모제,가글제) 제조,도소매/화장품 생산",93500.0,629491000000.0,0.52497,7.38,7.109272877005349,178105.41554755508,1.765
246690,TS인베스트먼트,KOSDAQ,일반,신탁업 및 집합투자업,투자조합 결성 및 투자,2205.0,52430000000.0,0.52546,5.82,9.031716099773242,4196.323221558254,1.361
126720,수산인더스트리,KOSPI,건설/인프라 피어,전기 및 통신 공사업,전력발전설비 정비 용역,21850.0,312149000000.0,0.52551,4.14,12.69641780320366,41578.65692375026,4.119
047310,파워로직스,KOSDAQ,일반,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","2차전지 보호회로 및 배터리팩, 카메라모듈",3125.0,114408000000.0,0.52554,13.47,3.9016089600000003,5946.264794306808,1.6
196450,코아시아씨엠,KOSDAQ,일반,사진장비 및 광학기기 제조업,휴대폰용카메라렌즈모듈제조,3895.0,35304000000.0,0.52569,14.81,3.5495884467265726,7409.309669196675,
188040,바이오포트,KOSDAQ,일반,기타 식품 제조업,"후라이드오징어튀김, 유자생강차 등 스낵 및 음료",5000.0,23396000000.0,0.52656,7.76,6.7820928,9495.594044363415,
136410,아셈스,KOSDAQ,일반,플라스틱제품 제조업,핫멜트 접착 필름,3620.0,39889000000.0,0.52672,6.14,8.584662983425414,6872.721749696234,3.591
176590,코나솔,KONEX,일반,기타 금속 가공제품 제조업,"합금강, 기계부품 제조",2395.0,13978000000.0,0.52731,,,4541.920312529632,1.461
099390,브레인즈컴퍼니,KOSDAQ,건설/인프라 피어,소프트웨어 개발 및 공급업,IT 인프라 통합관리 솔루션,3755.0,30822000000.0,0.52855,4.5,11.739299600532622,7104.342067921673,4.527
023900,풍국주정,KOSDAQ,일반,알코올음료 제조업,발효주정,7270.0,91602000000.0,0.52935,8.71,6.079879642365888,13733.824501747426,2.751
032960,동일기연,KOSDAQ,일반,전자부품 제조업,EMI,2150.0,37824000000.0,0.52941,3.92,13.518422790697675,4061.1246481932712,4.651
251630,브이원텍,KOSDAQ,일반,특수 목적용 기계 제조업,"LCD/OLED 압흔검사기, 2차전지 검사장비",3425.0,54604000000.0,0.52949,,-7.219615474452555,6468.4885455815975,2.92
022220,티케이지애강,KOSDAQ,일반,플라스틱제품 제조업,"PB/CPVC 파이프, 연결구",822.0,42575000000.0,0.52991,,-16.24541605839416,1551.2068087033647,3.041
215480,토박스코리아,KOSDAQ,일반,"섬유, 의복, 신발 및 가죽제품 소매업",유아동 신발,1989.0,21361000000.0,0.53004,663.0,0.07994570135746605,3752.5469775865977,
025860,남해화학,KOSPI,일반,"비료, 농약 및 살균, 살충제 제조업","비료(요소,복합비료),공업제품원료 제조,도매",6200.0,308008000000.0,0.53053,26.16,2.027993709677419,11686.426780766405,1.452
029780,삼성카드,KOSPI,일반,기타 금융업,"신용카드업,상품신용판매,현금서비스,카드론,리스,기업대출,여행업무,통신판매",44000.0,5097791000000.0,0.53148,8.21,6.471976909090908,82787.68721306541,6.364
170900,동아에스티,KOSPI,일반,의약품 제조업,"스티렌, 자이데나",35750.0,347771000000.0,0.53258,40.26,1.322884027972028,67126.06556761425,1.866
003090,대웅,KOSPI,일반,의약품 제조업,"지주회사/의약품,화공약품,농예약품,위생용품,의료용구,식품,전기전자기구,부품 제조,판매",15830.0,920387000000.0,0.53314,5.13,10.39336727732154,29692.013354841132,1.263
348030,모비릭스,KOSDAQ,일반,소프트웨어 개발 및 공급업,모바일 게임 개발 및 퍼블리싱,2805.0,26938000000.0,0.53419,,-4.551565418894831,5250.94067653831,
051380,피씨디렉트,KOSDAQ,일반,기계장비 및 관련 물품 도매업,"스토리지(HDD), 프로세서(CPU), Memory, Monitor등",1552.0,23807000000.0,0.53484,5.86,9.132255154639173,2901.802408196844,4.51
058630,엠게임,KOSDAQ,일반,소프트웨어 개발 및 공급업,"온라인 게임 개발 및 퍼블리싱(열혈강호온라인,홀릭2,영웅)",3880.0,72837000000.0,0.53506,5.39,9.928948453608246,7251.523193660524,5.722
161390,한국타이어앤테크놀로지,KOSPI,일반,고무제품 제조업,타이어 제조,60800.0,7531604000000.0,0.53556,6.21,8.625334736842106,113526.02882963626,3.783
024900,디와이덕양,KOSPI,일반,자동차 신품 부품 제조업,"자동차부품(CRASH PAD,TRIM PANEL) 제조,판매",1988.0,64739000000.0,0.53588,24.85,2.1564587525150904,3709.785772934239,3.018
001460,BYC,KOSPI,일반,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",36450.0,227672000000.0,0.53657,13.49,3.977536735253772,67931.49076541737,1.097
117580,대성에너지,KOSPI,일반,연료용 가스 제조 및 배관공급업,천연가스,7080.0,194700000000.0,0.53667,6.67,8.05005,13192.464643076752,3.531
073190,듀오백,KOSDAQ,일반,가구 제조업,사무용 및 가정용 의자,1622.0,19412000000.0,0.53715,,-11.193384710234279,3019.640696267337,4.624
357230,에이치피오,KOSDAQ,일반,기타 식품 제조업,"건강기능식품(유산균, 비타민 등)",2160.0,89193000000.0,0.53786,9.95,5.403500925925926,4015.9149220986874,3.241
065770,CS,KOSDAQ,일반,통신 및 방송 장비 제조업,"이동통신중계기, 위성방송(DMB)중계기(Gap-Filler)",958.0,10073000000.0,0.53886,,-3.206160751565762,1777.8272649667817,18.789
005160,동국산업,KOSDAQ,일반,1차 철강 제조업,"철강무역,강판제품제조",3500.0,189855000000.0,0.5389,,-5.943297142857143,6494.711449248469,4.143
238090,앤디포스,KOSDAQ,일반,플라스틱제품 제조업,"TSP용 양면 테이프, 윈도우 필름",1914.0,58358000000.0,0.53998,14.72,3.6675757575757575,3544.5757250268525,3.347
000390,SP삼화,KOSPI,일반,기타 화학제품 제조업,"건축용페인트,공업용페인트,분체도료 등 제조",7080.0,192600000000.0,0.54,14.22,3.798305084745763,13111.11111111111,4.944
001790,대한제당,KOSPI,일반,"곡물가공품, 전분 및 전분제품 제조업","제당,가축용 배합사료,설탕,기능성감미료(자일로올리고당),외식산 제조,도소매/부동산 임대",2865.0,247083000000.0,0.54062,,-16.51108202443281,5299.470977766268,4.188
017550,수산세보틱스,KOSPI,건설/인프라 피어,특수 목적용 기계 제조업,"유압브레이커,트럭크레인,플라즈마 파암장비,특장차,산업기계,건설기계 제조,도매",1830.0,114190000000.0,0.54087,6.16,8.778054098360656,3383.4377946641525,0.546
039340,한국경제TV,KOSDAQ,일반,텔레비전 방송업,"광고수입, 협찬수입",4905.0,107910000000.0,0.54158,19.7,2.7493051987767583,9056.83370877802,3.058
440290,HB인베스트먼트,KOSDAQ,일반,기타 금융업,벤처투자조합 등 조합 결성 및 운영,1745.0,47998000000.0,0.54167,8.51,6.363458452722062,3221.518636808389,6.877
092040,아미코젠,KOSDAQ,일반,기타 식품 제조업,제약용 특수효소 및 효소기반 바이오신소재,895.0,63236000000.0,0.54214,,-19.08090502793296,1650.8650901981039,2.55
241790,티이엠씨씨엔에스,KOSDAQ,일반,특수 목적용 기계 제조업,"반도체 케미칼 및 특수가스, 반도체 장비",6330.0,63316000000.0,0.54239,44.89,1.2081672985781993,11670.569147661276,1.106
037950,엘컴텍,KOSDAQ,일반,전자부품 제조업,"BLU(Back Light Unit), CCM(Compact Camera Module), Display용 EL",2750.0,46446000000.0,0.54357,8.9,6.107750181818181,5059.146016152474,6.364
318020,포인트모바일,KOSDAQ,일반,컴퓨터 및 주변장치 제조업,산업용 PDA,2640.0,32475000000.0,0.5443,2.32,23.462628787878785,4850.266397207422,3.788
001720,신영증권,KOSPI,일반,금융 지원 서비스업,증권업,141900.0,2332836000000.0,0.54534,12.9,4.228210486257929,260204.64297502473,5.285
297570,아틀라스링크,KOSDAQ,일반,통신 및 방송 장비 제조업,안드로이드 OTT 멀티미디어 디바이스,3910.0,27073000000.0,0.54593,3.4,16.056764705882355,7162.090377887274,
263690,디알젬,KOSDAQ,일반,의료용 기기 제조업,"진단용 엑스선 촬영장치 및 부분품, X-ray 제너레이터 외",4905.0,55552000000.0,0.54603,4.52,12.067207339449542,8983.022910829075,3.629
290270,휴네시온,KOSDAQ,일반,소프트웨어 개발 및 공급업,망간자료전송(i-oneNet),2875.0,27622000000.0,0.54617,6.13,8.90969495652174,5263.928813373125,1.739
100590,머큐리,KOSDAQ,일반,통신 및 방송 장비 제조업,"AP 단말기, 광섬유 및 광케이블, 위성통신 전송장비",4945.0,84755000000.0,0.54634,,-3.900061071789687,9051.140315554416,
131030,옵투스제약,KOSDAQ,일반,의약품 제조업,티어린프리점안액,5700.0,100585000000.0,0.5468,7.1,7.703164912280701,10424.286759326995,1.754
267790,배럴,KOSDAQ,일반,봉제의복 제조업,래쉬가드 및 워터스포츠 등,3085.0,23721000000.0,0.54826,3.01,18.21609400324149,5626.892350344728,2.431
063570,NICE인프라,KOSDAQ,일반,기타 사업지원 서비스업,"ATM관리사업,CD-VAN사업",3270.0,111663000000.0,0.54867,10.41,5.268574311926605,5959.866586472744,4.281
001420,태원물산,KOSPI,일반,자동차 신품 부품 제조업,"자동차부품,워터펌프,인산정제석고,건축자재(불연내장재), 제조,수출입",2995.0,22762000000.0,0.54942,,-7.246106844741236,5451.203086891631,6.678
001560,제일연마,KOSPI,건설/인프라 피어,기타 비금속 광물제품 제조업,"연마석,다이아몬드공구 제조,도소매/주택건설",9090.0,69084000000.0,0.55018,12.49,4.406282068206821,16521.865571267586,7.932
028260,삼성물산,KOSPI,건설/인프라 피어,기타 전문 도매업,"도소매, 건설, 남자용 정장 제조업 등",355000.0,57569491000000.0,0.55112,21.49,2.564648563380282,644142.8364058643,0.789
465770,STX그린로지스,KOSPI,일반,해상 운송업,해상운송업 및 물류업,2800.0,20211000000.0,0.55113,,-47.06256535714286,5080.471032242846,
310870,디와이씨,KOSDAQ,일반,자동차 신품 부품 제조업,자동차 부품,1515.0,33212000000.0,0.55292,4.24,13.02920396039604,2739.9985531360776,1.32
109610,에스와이,KOSDAQ,일반,"구조용 금속제품, 탱크 및 증기발생기 제조업",샌드위치 패널,1900.0,92924000000.0,0.55337,,-8.096676842105262,3433.5074181831324,2.632
123410,코리아에프티,KOSDAQ,일반,자동차 신품 부품 제조업,"캐니스터,플라스틱필러넥,의장부품",5790.0,161199000000.0,0.55418,3.86,14.366566148531954,10447.868923454473,3.454
137950,제이씨케미칼,KOSDAQ,일반,기타 화학제품 제조업,"바이오디젤, 바이오중유 등",3705.0,82502000000.0,0.55483,11.72,4.732153306342781,6677.721103761512,1.35
377190,디앤디플랫폼리츠,KOSPI,일반,부동산 임대 및 공급업,부동산 투자 및 관리,2375.0,209950000000.0,0.55523,23.06,2.407944842105263,4277.506618878663,10.105
120240,대정화금,KOSDAQ,일반,기초 화학물질 제조업,"시약, 원료의약품",14520.0,104404000000.0,0.55535,6.13,9.064597107438017,26145.673899342757,3.271
003550,LG,KOSPI,일반,기타 금융업,지주회사,112600.0,17024219000000.0,0.55548,23.39,2.3743563410301953,202707.5682292792,2.753
009830,한화솔루션,KOSPI,일반,기초 화학물질 제조업,"합성수지,유화부문(LDPE,LLDPE)제품 제조,플라스틱가공품(PVC),CA,무기화학제품,부동산업",28800.0,6476905000000.0,0.55613,,-1.7012171180555555,51786.45280779673,0.942
303810,동국생명과학,KOSDAQ,일반,의약품 제조업,"조영제 완제 및 원료, 의료기기 유통",2320.0,74203000000.0,0.55676,14.87,3.7437310344827583,4166.966017673683,
049520,유아이엘,KOSDAQ,일반,전자부품 제조업,"스마트폰 기구부품(키버튼,금속부품,부자재,악세서리 등)",3790.0,116893000000.0,0.55695,5.03,11.080218997361476,6804.919651674299,10.554
105760,포스뱅크,KOSDAQ,일반,일반 목적용 기계 제조업,"POS 단말기, KIOSK 단말기",5070.0,51667000000.0,0.55712,4.42,12.5928899408284,9100.373348650202,
035200,프럼파스트,KOSDAQ,건설/인프라 피어,플라스틱제품 제조업,주택건설용 플라스틱 배관,2770.0,25539000000.0,0.55743,51.3,1.086686642599278,4969.233805141453,2.888
046390,삼화네트웍스,KOSDAQ,일반,"영화, 비디오물, 방송프로그램 제작 및 배급업",영상 콘텐츠,2025.0,34970000000.0,0.55763,,-1.5145506172839505,3631.4402022846693,527.426
053050,지에스이,KOSDAQ,일반,연료용 가스 제조 및 배관공급업,도시가스,1891.0,56706000000.0,0.5604,14.33,3.9118350079323108,3374.3754461099215,2.115
103840,우양,KOSDAQ,일반,"과실, 채소 가공 및 저장 처리업","HMR, 음료 베이스, 퓨레 등",1584.0,25924000000.0,0.56076,28.29,1.9824848484848487,2824.7378557671727,0.524
119500,포메탈,KOSDAQ,일반,기타 금속 가공제품 제조업,"자동차,풍력,방위산업,산업기계,농기계등의 단조부품",2455.0,29084000000.0,0.56118,16.05,3.4973743380855398,4374.710431590577,2.444
002600,조흥,KOSPI,일반,기타 식품 제조업,"휘핑크림,인스턴트이스트,프루츠칵테일,크림치즈,견과류,건조과일 제조,판매/주택 신축,판매",139600.0,83760000000.0,0.56136,38.14,1.471760458452722,248681.7728373949,4.298
100660,서암기계공업,KOSDAQ,일반,일반 목적용 기계 제조업,"공작기계부품(정밀기어,척),산업기계 제조부동산 임대",3070.0,38682000000.0,0.56213,17.06,3.2958762214983715,5461.370145695835,0.326
118990,모트렉스,KOSDAQ,일반,자동차 신품 부품 제조업,차량용 인포테인먼트,6730.0,165136000000.0,0.56222,9.49,5.922941753343239,11970.403045071324,2.407
014530,극동유화,KOSPI,건설/인프라 피어,석유 정제품 제조업,"윤활유,유동파라핀,왁스,방수용시트,아스팔트 제조/수입자동차,부품 도매/가스충전,산업설비 청소",3380.0,117858000000.0,0.56254,10.53,5.3424656804733734,6008.461620506986,5.917
419120,산돌,KOSDAQ,일반,소프트웨어 개발 및 공급업,리테일 폰트 등,2290.0,32570000000.0,0.56303,14.87,3.7863152838427947,4067.2788306129332,4.367
271830,팸텍,KOSDAQ,일반,특수 목적용 기계 제조업,"카메라모듈 검사장비, 반도체 검사장비",1096.0,32321000000.0,0.56328,,-10.330226277372264,1945.746342849027,2.737
126700,하이비젼시스템,KOSDAQ,일반,사진장비 및 광학기기 제조업,카메라모듈 제조검사용 장비,10710.0,160030000000.0,0.56333,,-5.149393744164332,19011.946816253352,0.747
002290,삼일기업공사,KOSDAQ,건설/인프라 피어,건물 건설업,도급공사,3295.0,40858000000.0,0.56423,6.88,8.202311684370258,5839.817095865162,6.829
002100,경농,KOSPI,일반,"비료, 농약 및 살균, 살충제 제조업","완제농약(잡초약,살충제,살균제) 제조",9000.0,175703000000.0,0.56424,11.67,4.833656,15950.659293917483,7.778
407400,꿈비,KOSDAQ,일반,가구 제조업,"놀이방매트, 유아거실가구 등",1995.0,29195000000.0,0.56437,,-9.052551378446116,3534.915038006981,0.704
466410,사이냅소프트,KOSDAQ,일반,소프트웨어 개발 및 공급업,"웹 기반 문서뷰어, 문서필터, 웹 에디터 등",8530.0,42965000000.0,0.56513,7.6,7.440105392731536,15093.872206394988,1.257
456040,OCI,KOSPI,일반,기초 화학물질 제조업,"폴리실리콘,타르제품,카본블랙,무수프탈산,농약원제,석탄화학제품,정밀화학제품,플라스틱창호재 제조,판매",75200.0,673227000000.0,0.56582,77.85,0.7268379255319148,132904.45724788803,2.926
078140,대봉엘에스,KOSDAQ,일반,의약품 제조업,"원료의약품,화장품원료",7510.0,83260000000.0,0.56607,61.06,0.9271186418109187,13266.91045277086,0.666
018470,조일알미늄,KOSPI,일반,1차 비철금속 제조업,"알루미늄판 제조,도매",5090.0,128911000000.0,0.56671,7.12,7.9606611001964644,8981.666107885867,1.396
033230,인성정보,KOSDAQ,일반,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",넷트워크 관련 장비 및 솔루션,1019.0,51475000000.0,0.5671,9.89,5.732217860647694,1796.8612237700581,
403490,우듬지팜,KOSDAQ,일반,"과실, 채소 가공 및 저장 처리업","스테비아 토마토, 대추방울 토마토, 완숙 토마토 등",2260.0,20761000000.0,0.56763,,-19.967515486725663,3981.466800556701,
018680,서울제약,KOSDAQ,일반,의약품 제조업,"정제,연질캅셀제,경질캅셀제,연고 및 크림제 등",1973.0,23003000000.0,0.56772,13.24,4.287393816523061,3475.3047276826605,0.76
071670,에이테크솔루션,KOSDAQ,일반,특수 목적용 기계 제조업,"대형정밀금형(가전,자동차용 등)",5020.0,50200000000.0,0.56935,,-1.383679282868526,8817.072099762887,1.992
001260,남광토건,KOSPI,건설/인프라 피어,토목 건설업,"토목공사,건축공사,기전공사,측량설계시공,용역/철구조물 제조",7640.0,75120000000.0,0.56997,13.92,4.095726832460732,13404.214256890715,916169.0
008370,원풍,KOSDAQ,일반,플라스틱제품 제조업,플라스틱 필름,5295.0,63540000000.0,0.57006,6.74,8.46208045325779,9288.495947794969,8.499
033270,유나이티드제약,KOSPI,일반,의약품 제조업,"홈타민 진생연질60C(비타민제),항암제,항생제,순환기계,해열진통제,소화기계약품 제조",18060.0,287348000000.0,0.57111,3.84,14.86593637873754,31622.629616010927,3.378
018670,SK가스,KOSPI,일반,기타 전문 도매업,"액화석유가스,가스기기 판매,수입,저장",242500.0,2247791000000.0,0.57145,7.27,7.856789463917526,424359.08653425495,3.711
005430,한국공항,KOSPI,일반,기타 운송관련 서비스업,"항공기 지상조업,항공화물 상하역,장비대여,항공용역사업,항공기급유,항공화물 취급,보관,부정기헬기운송,여행알선,광업,먹는샘물 제조,농축산업",80500.0,254891000000.0,0.57202,5.56,10.294228248447205,140729.34512779274,1.242
034310,NICE,KOSPI,일반,회사 본부 및 경영 컨설팅 서비스업,"기업신용분석,유가증권등급평정,기업정보,긍융정보,경제정보,소비자신용정보 제공,시장조사,사회여론조사,점외 CD/ATM사업",12060.0,443291000000.0,0.57281,21.61,2.650314925373135,21054.101709118204,4.643
002900,TYM,KOSPI,일반,특수 목적용 기계 제조업,"농기계,연초용필터,금속제양식기,철강압연 제조,도매,수출입/신문서적 수출입,판매",6730.0,278622000000.0,0.57341,3.89,14.722919465081722,11736.8026368567,4.309
001800,오리온홀딩스,KOSPI,일반,기타 금융업,자회사 관리 지주사업 등,24400.0,1467822000000.0,0.57368,10.88,5.273623934426229,42532.42225631014,4.508
004170,신세계,KOSPI,일반,종합 소매업,"백화점,할인점(E마트)",365000.0,3447491000000.0,0.57371,20.72,2.7687401780821923,636209.9318471004,1.425
340440,세림B&G,KOSDAQ,일반,플라스틱제품 제조업,기업인수,756.0,21454000000.0,0.57417,7.96,7.215099206349206,1316.6832122890435,6.614
093190,빅솔론,KOSDAQ,일반,컴퓨터 및 주변장치 제조업,"POS용프린터,프린팅메카니즘",8190.0,157566000000.0,0.5742,5.55,10.341208791208793,14263.322884012538,3.968
263700,케어랩스,KOSDAQ,일반,광고업,"헬스케어 미디어플랫폼, 헬스케어 디지털마케팅, 헬스케어 솔루션",1980.0,38440000000.0,0.57489,,-10.91710303030303,3444.1371392788183,
183490,엔지켐생명과학,KOSDAQ,일반,기초 의약물질 제조업,"EC-18(신약), 원료의약품",990.0,83793000000.0,0.57563,,-12.326622222222221,1719.8547678196064,
221840,하이즈항공,KOSDAQ,일반,"항공기,우주선 및 부품 제조업",B787 날개구조물 등,2050.0,38336000000.0,0.57588,9.81,5.871166829268292,3559.7693964020286,2.976
105740,디케이락,KOSDAQ,일반,일반 목적용 기계 제조업,계장용 피팅 및 밸브,7870.0,80026000000.0,0.57651,5.3,10.885563659466326,13651.107526322181,3.812
006220,제주은행,KOSPI,일반,은행 및 저축기관,"은행업무,외국환업무,신탁업무",9730.0,367779000000.0,0.57673,24.76,2.329443884892086,16870.97948780192,1.028
200350,아티스트스튜디오,KOSDAQ,일반,"영화, 비디오물, 방송프로그램 제작 및 배급업",드라마 제작,2500.0,24990000000.0,0.57702,,-9.993986399999999,4332.60545561679,
011090,에넥스,KOSPI,일반,가구 제조업,"씽크상판,주방기기,목재케비넷,유해가스저감장치시설 제조,판매",1690.0,20038000000.0,0.57713,,-30.563985207100597,2928.283055810649,2.959
049480,오픈베이스,KOSDAQ,일반,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","트래픽솔루션(웹스위치,트래픽서버)",1978.0,62153000000.0,0.57731,5.43,10.623904954499496,3426.235471410507,1.264
010280,아이티센엔텍,KOSDAQ,일반,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","클라우드,시스템통합(SI),네트워크 설계 및 구축,시스템운영(SM)",5140.0,66947000000.0,0.57769,1.58,36.650721595330744,8897.505582578891,8.359
334890,이지스밸류플러스리츠,KOSPI,일반,부동산 임대 및 공급업,"부동산투자, 취득, 매매, 임대",3570.0,247931000000.0,0.57776,9.39,6.149826330532214,6179.036278039323,9.232
038530,케이바이오랩스,KOSDAQ,일반,,,999.0,25864000000.0,0.57798,,-37.20131531531532,1728.4335098100278,
267850,아시아나IDT,KOSPI,일반,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","IT 서비스, IT 솔루션",9110.0,101121000000.0,0.5784,7.22,8.012522502744238,15750.345781466112,5.488
018620,우진비앤지,KOSDAQ,일반,의약품 제조업,"슈퍼티아, 안티펜SM",2690.0,18649000000.0,0.57982,,-7.759672862453532,4639.370839225967,2.011
001740,SK네트웍스,KOSPI,일반,기타 전문 도매업,"정보통신 유통, 자동차 관리, 글로벌 트레이딩, 호텔&리조트",6330.0,1269759000000.0,0.58043,11.51,5.043230647709321,10905.707837293041,3.949
208140,정다운,KOSDAQ,일반,"도축, 육류 가공 및 저장 처리업","통오리,정육,오리털,훈연육",2270.0,74193000000.0,0.58154,10.91,5.32864845814978,3903.4288269078656,8.811
013000,세우글로벌,KOSPI,건설/인프라 피어,기타 전문 도매업,"화공약품.엔지니어링 플라스틱,페놀계제품,석유화학제품 판매/철재가구,사무목재가구 제조/교육사업",1167.0,33498000000.0,0.58194,6.14,9.474601542416453,2005.361377461594,2.571
200130,콜마비앤에이치,KOSDAQ GLOBAL,일반,기초 의약물질 제조업,건강기능식품,7750.0,223010000000.0,0.58217,,-0.3981291612903225,13312.262741123728,0.968
007570,일양약품,KOSPI,일반,의약품 제조업,"일반의약품(원비디,영비천,아진탈,디세텔,노루모산),항암제(베타-이뮤난),전문의약품 제조,판매,수출입",7870.0,150204000000.0,0.58354,8.89,6.562044472681067,13486.650443842755,1.97
054210,이랜텍,KOSDAQ,일반,전자부품 제조업,Battery Pack,6760.0,170968000000.0,0.58381,3.75,15.562509171597632,11579.109641835528,1.479
131220,대한과학,KOSDAQ,일반,기계장비 및 관련 물품 도매업,"의료, 정밀 및 연구실험기기 제조 및 유통",3570.0,26612000000.0,0.58399,7.45,7.835608123249299,6113.118375314646,3.501
001680,대상,KOSPI,건설/인프라 피어,기타 식품 제조업,"전분,라이신,물엿,과당,포도당,MSG및 사료,조미료,항생제,핵산,커피 제조,도매/토목공사,건축공사",17850.0,618467000000.0,0.58442,,-27.256563025210085,30543.102563225075,4.762
104040,디에스엠,KOSDAQ,일반,자동차 신품 부품 제조업,"자동차부품(시트,도어) 제조",2440.0,65425000000.0,0.5857,33.89,1.7282950819672132,4165.955267201639,4.918
045660,에이텍,KOSDAQ,일반,일반 목적용 기계 제조업,"PC,모니터",8760.0,72357000000.0,0.58654,,-4.800789726027397,14935.04279333038,3.995
094850,참좋은여행,KOSDAQ,일반,여행사 및 기타 여행보조 서비스업,여행상품,4330.0,60620000000.0,0.58723,5.14,11.41911454965358,7373.601484937758,3.464
